id,language
od______1248::1047194a6c9048cc7023df48fa644593,Undetermined
od______1248::1601654f103def27deef82ee5389de7b,Undetermined
od______1248::1c2b0144b190cfdda51c78f3d2db2387,Undetermined
od______1248::3029deb8c1dfeb78956afaf2ab240fba,Undetermined
od______1248::4a4601ec9fc36e72ea85a5447f1e0f47,Undetermined
od______1248::521296860065c2b952ecd5cf7e81061c,Undetermined
od______1248::76829b5bd17374da2c0ee10a6bcb776b,Undetermined
od______1248::94681f3894d4738283e2f15618a449f6,Undetermined
od______1248::9d8cb3a162a57fbc2eb064405047d4cc,Undetermined
od______1248::ce19b55440a4fb5d9014149ac6d539e3,Undetermined
od______1248::e1bf3b1949e2b03dab3375f01dda33d9,Undetermined
od______1248::ff2af09695e7913343962251590ae795,Undetermined
od______9687::406815a444b290193e3b197eb3c8004a,English
od______9687::a2a2fba5648bffb8b00f4e3fbe58f94e,English
od______9692::09fba69b99bf0dca5b30bda582dcd091,English
od______9692::1b35420794d58caf83a3a862b2ecc2cf,English
od______9692::a2d8a2743199ec34d84cf429cb95cbc3,English
od______1248::005da309d42645fa5c7a914e1d759504,Undetermined
od______1248::00fa3d5e82cbf86e3aa183b0cf2fd7ac,Undetermined
od______1248::01d60986e49b95fe66750434cea2247c,Undetermined
od______1248::2593e3a5b6090718680dee5364a38d8a,Undetermined
od______1248::32c56dc2c41a65f8b0acb4b2a778a806,Undetermined
od______1248::3a011f3a7e9672e6d38f6484824e0dbe,Undetermined
od______1248::3f758a0c8b34c568b666ba481c51e4ed,Undetermined
od______1248::451562d07391e9ed4f1dbcca193eccf8,Undetermined
od______1248::47212843f5aa438385f5a3290ec7f117,Undetermined
od______1248::58cdb9e12ad1c6e5b4024d9f402f54a8,Undetermined
od______1248::6f7182ce6e366e0bb346777157343794,Undetermined
od______1248::9f3a2b31ddbafbd5d44bab3dfdd634f1,Undetermined
od______1248::9feebcbb42be2f40b20c254de72c8a76,Undetermined
od______1248::a88748e493a34591d6c0b15de8b27123,Undetermined
od______1248::c0f73a089bbcd4e2cafadba42df17a70,Undetermined
od______1248::e39b4c1a46993ca54eb0c349c435b6e3,Undetermined
od______1248::fb4e83541b1fbbc71ec3e44de6480e99,Undetermined
od______1248::fe0c5aa3bbe5d4f0c3ba2d819ae567b7,Undetermined
od______9687::8822e8cbd7b7874061f0ac1dfc88eefb,English
od______9687::cebf2fef3dfe08711354e15dff68b4f2,English
od______9692::1855777eacca9a8e9b234e0f0af75a1e,English
dedup_wf_002::36293fb7b518fe56ad5dab8bc3633238,English
dedup_wf_002::43de25cf9278e4be17d623519026916c,English
dedup_wf_002::5c87a2203d5ef111b856083e2f128748,English
dedup_wf_002::7d180f94996a11a1d1e538b9a4e844da,English
dedup_wf_002::b374aa50f67020cf9c422ce15dfffcc3,English
dedup_wf_002::bc185121f26dccb9de4647fcb555f222,Undetermined
doi_________::07859c0e8250926c3705b7f6874614cb,Undetermined
doi_________::09acd9970ece9329e526e27b16059e32,Undetermined
doi_________::0a3e6a19d0ab8344041a35732f5e93d3,Undetermined
doi_________::5f50119ce0e8ff3d362c991ef7e7ee41,Undetermined
doi_________::69ece81b44965c5d22968a4d90f9efe4,Undetermined
doi_________::6dd238188118445c50290d72c897472a,Undetermined
doi_________::89d8409cbe5707984c5fcbee9c1f0545,Undetermined
doi_________::a03e020edaa64228ab6dbd78cbda5a48,Undetermined
doi_________::ecd8bf47fa1ac92bd264db2f4f1e971b,Undetermined
doi_________::ee113527d79f27a5ab653974b96d1316,Undetermined
doi_________::f98b6f57c2a445749030e0211b32df04,Undetermined
doi_dedup___::000fbd237b1bc0fb88408dd0de24b615,Undetermined
doi_dedup___::0084133753c27e1cb5b19e6f6411a030,Undetermined
doi_dedup___::0568e1ec98a68b221c5ec3ca9b4eb298,Undetermined
doi_dedup___::0be75ef0c34529ffe54e89c7dde9026f,Undetermined
doi_dedup___::0c51856fe80d4944a4c1ce25d5a843cf,Undetermined
doi_dedup___::0caf42c4fa6cf607fab9ab6e4ede6697,Undetermined
doi_dedup___::0cd80e74f1e2f97a74ecc6271127088d,Undetermined
doi_dedup___::101d5908e4d9f8af674731d8db229c65,Undetermined
doi_dedup___::11b153c3d02480e24249256e8e08e302,Undetermined
doi_dedup___::127103d7d8d5a1fbc7ed448189ad81ec,Undetermined
doi_dedup___::14cbb1a9bf8f96682fa6194799a6bf3f,Undetermined
doi_dedup___::178374fce6338694f3d047360e6e914e,Undetermined
doi_dedup___::18049d7b868d5ac85f0a3361242b1d00,Undetermined
doi_dedup___::1836cd946147f76a23bfd51b0950b6c8,Undetermined
doi_dedup___::1f2226d5d9959b015a19161a3445d780,Undetermined
doi_dedup___::2235866a01c2d07e6b7fdc8afaec0be0,Undetermined
doi_dedup___::258869e6a9ac42e4237698a07758bf75,Undetermined
doi_dedup___::28098571b495ee7d4ceb0c852607f067,Undetermined
doi_dedup___::2875b80f6abed7340bed71364919f61b,Undetermined
doi_dedup___::2ceb6efeca49919d3059394fe9ce401b,Undetermined
doi_dedup___::2e09548d7dca6f4b9c3746a50e1421af,Undetermined
doi_dedup___::306051d8b00a63c9e4f2281d52e66a1c,Undetermined
doi_dedup___::34001996ea85b774c99b5808913f7d66,Undetermined
doi_dedup___::3715a4039f73c369c4243ce8caa623b0,Undetermined
doi_dedup___::378527551a9e9cd62d334aabad20d5ff,Undetermined
doi_dedup___::39d9e0d6d613775a081ccacf8c993819,Undetermined
doi_dedup___::48115c13bdcc2c9c6645e4a35c89ac85,Undetermined
doi_dedup___::4961c11a1dcecc1d478ab6ff98b7ad4f,Undetermined
doi_dedup___::4cf054c7069b9932929bbe345b70757d,Undetermined
doi_dedup___::5257693ee73fa628e127cb260b74385d,Undetermined
doi_dedup___::5384d2ee8d39b842fe994093d888106d,Undetermined
doi_dedup___::55805cb39f3e613ed822082b5c7d2bc2,English
doi_dedup___::55edc7f155a719f6809aab8c1dcc1bde,Undetermined
doi_dedup___::59005c86663c23e2796bad5c49bf139b,Undetermined
doi_dedup___::5a85a2cfbae087f64a219603a6f63195,Undetermined
doi_dedup___::5b520e5dce66b46941b85c814b45fd2a,Undetermined
doi_dedup___::5b85c80e0c5ceeabcec9cc89898669ad,Undetermined
doi_dedup___::5c3cee8b8d5a53dd194046148f18bc89,Undetermined
doi_dedup___::5e8ac0db9f0ed58ce69e83e5cc2894e4,Undetermined
doi_dedup___::5f3432e3e12933fcea5b8c849675c57d,Undetermined
doi_dedup___::60b470256e2f6807f9a8d2cb906f836d,Undetermined
doi_dedup___::61d7f2b69a5f22c7d396f2051ec0a86b,Undetermined
doi_dedup___::62785108493f1ad48e23ee38d53c0169,Undetermined
doi_dedup___::629b3adbc6f599e6f31aa506193b1acf,Undetermined
doi_dedup___::62ab001aa0180582b5d937d0153ac8fb,Undetermined
doi_dedup___::62c74b307709802348da7ddd2c9d9eda,Undetermined
doi_dedup___::656d289a1c0c39fafa5b950c90efe70a,Undetermined
doi_dedup___::66c00b6f3b5123f471c1b73a8b4e55ef,Undetermined
doi_dedup___::6747b36a2adda20bf14a34f7064cbcf7,Undetermined
doi_dedup___::69048000d61d48b8c59f78621b2aa744,English
doi_dedup___::69b2861778c10e66a197a997a3acacaa,Undetermined
doi_dedup___::6aad1bef56c9ff013c728dc0d6df68aa,Undetermined
doi_dedup___::6ad407cc6ca41f6cd7f9fb410d931811,Undetermined
doi_dedup___::6c5fee0d03e001656e6409aa4241cd13,English
doi_dedup___::6fb297ce746d3cbdc8a996247bb60597,Undetermined
doi_dedup___::72752c82616d363245731f19fdd40f82,Undetermined
doi_dedup___::7acb5c43eb4887fe1d4fa819fd70dfb5,Undetermined
doi_dedup___::7e24000664606a1f359bfe4509bf1f9c,Undetermined
doi_dedup___::853b8f8c6b6b7d80f1f108a0ba205fdf,Undetermined
doi_dedup___::87b0905aac9b21cc4b63ded225aae02b,Undetermined
doi_dedup___::88095622cfbabcc790e67d6671a0961c,Undetermined
doi_dedup___::8bda6f8db81eda0749387e787f3b928d,Undetermined
doi_dedup___::8fbcbef36639c136f7a61b0d24b25757,Undetermined
doi_dedup___::9473317d35c5ad8b2d2673d2f36e1167,Undetermined
doi_dedup___::998a780d3922ffc192b7e67180277af9,Undetermined
doi_dedup___::99c8d75b18c4ee45168bc802449dd44b,Undetermined
doi_dedup___::9c927d3f7342bcf4d837af70502e79cb,Undetermined
doi_dedup___::9cdd85414577544f9b4462a37e7dc2d5,Undetermined
doi_dedup___::9df3e28e95f9364c9aa76fe8c4cab2ca,Undetermined
doi_dedup___::9e97291d3f540bbd67f9a19197576aad,Undetermined
doi_dedup___::9f1f0f06691f7659dbb19cd193090f81,Undetermined
doi_dedup___::a3ded6a15a6060a60b3d2005ec46703f,Undetermined
doi_dedup___::a5c294b8423edca58162625cab6c57c2,Undetermined
doi_dedup___::a653fd8dd40483a038aef9d147df66d1,Undetermined
doi_dedup___::a6ef70a157189a1ee162bdc93ec62cbd,Undetermined
doi_dedup___::b109434db423e3d34927e07f07a6748f,Undetermined
doi_dedup___::b605126931adf8888e83176b21565936,Undetermined
doi_dedup___::b94eb9bc81c3df2b143c67da0d3fc8d7,Undetermined
doi_dedup___::ba75bc46a7d1355339c646a4f9f1a7bd,Undetermined
doi_dedup___::bc39593829b2303f2c4bfcc2c3518596,Undetermined
doi_dedup___::bdcc39c76375ed6bb6f39406c9fc14e0,Undetermined
doi_dedup___::be852dae4d3e601ec1e4131c681dc3dc,Undetermined
doi_dedup___::c6b35931865a7f58f065aeb10ea9d90f,Undetermined
doi_dedup___::c7fffe724aa46010d148e5867508e89d,Undetermined
doi_dedup___::c8c3e464d81410d0f18d92be2826884c,Undetermined
doi_dedup___::c9125dbb2a1bc48b40adfd2f96c2d0fd,Undetermined
doi_dedup___::cbafaf6d5ad0849bced7a4372ccbb652,Undetermined
doi_dedup___::cd3b22833d4fd27b4639110a61a6d1c3,Undetermined
doi_dedup___::cd47e11f1e43b9c1afa6ba793ec277dc,Undetermined
doi_dedup___::cd85b594fe096c4f71b225df452a5152,Undetermined
doi_dedup___::cdb83c330a88bb7a54cf9fd5c0dad743,Undetermined
doi_dedup___::cf30b16647b631295ce601daa28dfb28,Undetermined
doi_dedup___::cfeb7049347daffa92630d45304c5ba7,Undetermined
doi_dedup___::d14e7c22272d8d64d3277f789fd21c7e,Undetermined
doi_dedup___::d21d4a64546d1759645d2f0b6b351e66,Undetermined
doi_dedup___::d4507fc60a580aedf26ca17fe93ceb86,Undetermined
doi_dedup___::d52b7055c3a03422d704de5fa9e57ba2,Undetermined
doi_dedup___::db8752e0bcedda1825bde6096e151ea6,Undetermined
doi_dedup___::e4b1267582951d50dd723f9dd99be27c,Undetermined
doi_dedup___::e628fa7afed6229ecb3ed0db43709322,Undetermined
doi_dedup___::e704cb3ef337d7b50e137dc89a1c4c40,Undetermined
doi_dedup___::ea4274029a554ce64199135bedc56c9d,Undetermined
doi_dedup___::ea917f9833bf4845396e3230dff33467,Undetermined
doi_dedup___::eaad3e5f7848788dd449f914533b7aa8,Undetermined
doi_dedup___::ead202c16650ade3cc72506c935ced5e,Undetermined
doi_dedup___::ed05194c4a03df8c0d02ba432c21fbed,Undetermined
doi_dedup___::f093cee30ad555a2655537838cf45f44,Undetermined
doi_dedup___::f18e359dfd1526febacd5c3ebebca652,Undetermined
doi_dedup___::f2046e86ef5d56a130422b257ca22445,Undetermined
doi_dedup___::f27a459d3a831bdaf4dcdba04c4c4427,Undetermined
doi_dedup___::f2bf1c47ec8f885eb208cf2b1824b087,Undetermined
doi_dedup___::f59f6d1f90b5d388eca93403b0fc3475,Undetermined
doi_dedup___::f7fc3c52c6a324a3c1349ddc131eb4c4,Undetermined
doi_dedup___::fa0c4e5475b3c347db63cd1bc5c6e7df,Undetermined
doi_dedup___::fb73d25dc38cc2adb61c0ebcacaf9934,Undetermined
doi_dedup___::ff078ee07e02c0671a21b4b082deaee3,English
od______1248::0441ad0fd2b19b03386720cf78bbd683,Undetermined
od______1248::0bf93a263e70408d2ec5072c10ef91c3,Undetermined
od______1248::0dcec77702f73fbce25419121d70b9d5,Undetermined
od______1248::1a700811fd5eb7d84a1de9b3b4b89b02,Undetermined
od______1248::260cf2172ac9ce6010e49ec1cbdcd03e,Undetermined
od______1248::347aeca2fb9a8b6f9938e9e29418a7cd,Undetermined
od______1248::36481dd1cb0918db5a816e577ab562b1,Undetermined
od______1248::448cc14f4590395679dd222c2842f22d,Undetermined
od______1248::540375416a1b00ef6010eb9f37d6ae96,Undetermined
od______1248::5d7f78211d348346a708f4afaefcdb26,Undetermined
od______1248::717f866dd42dc6f528845f3c31de30ce,Undetermined
od______1248::809b3494ee6c4cb40512c7632504d0fb,Undetermined
od______1248::9d3c6b1b0a73ab4f258b58769ff4df36,Undetermined
od______1248::9e929d07ad61d0dc1f5695231928b37c,Undetermined
od______1248::a3449299c985d03a0fe0d87a93153864,Undetermined
od______1248::bb61b5f7f124271c79cdabd91ab79b22,Undetermined
od______1248::f1a42ba7494add335618757068aec444,Undetermined
od______1248::f526d830aba218dacde707945f862be4,Undetermined
od______9687::3019d4b867f0d036cb18c56c0ebb2d4b,English
od______9687::49c6fbaafb1abac50d5094614ed63c89,English
od______9687::7ddbfcafe736e408046ec51542b63c0c,English
od______9687::91698d4b4319abeac32916b56ed7aad6,English
od______9687::b5526dac1c28c8e88ec8d3b3cbf9daee,English
od______9687::c8aaf06dce0b9fcd776ea6b39ba19630,English
od______9687::c9e2340660d45ac3602ea1cb31e3615b,English
od______9692::2ea7bc8b9669ad8b50987d41aa0d3082,English
od______9692::6b3b4599827725cb508d16f42c463403,English
od______9692::dada5082c199ce9772bc2d100581e384,English
od_______934::7d84ed5aa38f8069b30a99f649ce3b23,English
od_______934::bdad14c34ec0d58abd7e4ebae97a1fd0,English
dedup_wf_002::177bcc60042a97e67600a9f1f89d88ad,English
dedup_wf_002::5c7ec4a73c2fb1571e59fcd2fcdf8764,English
dedup_wf_002::db3d94598bd313ef67bf11bf35bb72cc,English
dedup_wf_002::e9f0897e8b86e9e84738680ca121600c,Undetermined
dedup_wf_002::f53604fcdafa1bb53af488b2a7fcf585,Undetermined
doi_________::0f01694d5ad3efaea7d8abac2bf1cc12,Undetermined
doi_________::25a26c6cc4167315979ed205a72259cc,Undetermined
doi_________::35f2cb55c3326f2f465ea7bb47345b89,Undetermined
doi_________::4076392e1a07cd7f7dd1c6bbeef5b63b,Undetermined
doi_________::43f88a39e75e24e823461a20b3ae530a,Undetermined
doi_________::4ae8418097c71250baabff9579d54c3c,Undetermined
doi_________::6cfaa27ecf1ff109dda5d5e9cc466feb,Undetermined
doi_________::740e41d14f4c80c0c58aab419d1096ce,Undetermined
doi_________::7e90e02ae2cfccf4222eaba14e140b0c,Undetermined
doi_________::9e610859c9ca5245d8adb70b0fb6fe6d,Undetermined
doi_________::b4403f0e8a0d8321e3e69e4a0758694d,Undetermined
doi_________::dc01d4fdaf2cc12e34d5c75869a0ac50,Undetermined
doi_________::e59a8105f2105864c8c6503e21c3d693,Undetermined
doi_________::ea30968c7fa28c9ebb8cb795e87a2f71,Undetermined
doi_________::f60182ffca3766eb9da23cc8b88e8b44,Undetermined
doi_dedup___::042b228ecce7c1ac57b69d737bac9c23,Undetermined
doi_dedup___::05f3e4c0a356683884194191ad94da9a,Undetermined
doi_dedup___::07b382291a41511ca582bab206ca4cd4,Undetermined
doi_dedup___::086c75da337971e9e2a455976d3acf73,Undetermined
doi_dedup___::08ef6d1abc154bbbe9f3206eb5a1e6b6,Undetermined
doi_dedup___::0a0e3598449a29758b0518978118cec0,Undetermined
doi_dedup___::0a374351e2695014a51f6296735eedb1,Undetermined
doi_dedup___::0ba24a7f78d53ee5602ed8e36792f63d,Undetermined
doi_dedup___::0e1e72f26102646dffe8e315a52d3ebc,Undetermined
doi_dedup___::14c7d791b6dae5bffd0970e60447cd44,Undetermined
doi_dedup___::15d1f885e326ca11aa5e9a158d682f35,English
doi_dedup___::183b30f4a1c06365ce426e26d948444b,Undetermined
doi_dedup___::198667ca236e8f0935a23fa2cf0697e9,Undetermined
doi_dedup___::1d9e171d6e2ec40b683c93b569817828,Undetermined
doi_dedup___::2062d3c8ceab3a861529e8c010c7aa2f,Undetermined
doi_dedup___::25be524a7c97507642d913e5f2370384,Undetermined
doi_dedup___::26907fb2f512490a7c41a71fb0dafb19,Undetermined
doi_dedup___::2cd77e8b734b1f1ca1d476e80685ad0a,Undetermined
doi_dedup___::2cf43009398f0ba30b40b96416fbfa25,Undetermined
doi_dedup___::2fc939c594a91ebfd4e704964492d700,Undetermined
doi_dedup___::3554cf9d688d09e7ebfb217524ecac26,Undetermined
doi_dedup___::386ce20c7cf6c5bb18f1fd262310688b,Undetermined
doi_dedup___::3c9057f4ab8927fbd7e4493eed79d05a,Undetermined
doi_dedup___::400699d7a0b2ffbcd3a556bb3e0d43c5,Undetermined
doi_dedup___::401312c968f5ebc94ea8c1a28a856da0,Undetermined
doi_dedup___::43c43fb62a9aa6f2c2bab059c3e5b1f2,Undetermined
doi_dedup___::44116021afcded22c6e7c36ee4db1858,Undetermined
doi_dedup___::447e75a86e529e78141933e1112ba68e,Undetermined
doi_dedup___::4579fe5d045cffe490a930b168355cdf,Undetermined
doi_dedup___::46cb9882f7f510ec21318c78310f0a1e,Undetermined
doi_dedup___::474841cd66323bad7c048358cce77521,Undetermined
doi_dedup___::479c2116c1bba474d77b96763460463d,Undetermined
doi_dedup___::4a1e883765a4259a04cef34a9c5bb42f,Undetermined
doi_dedup___::4dcbf128c3fc8269f3116f8daf0ae633,Undetermined
doi_dedup___::51a2d357bb5a3a91cd13992a9d608240,Undetermined
doi_dedup___::5359449d18ea94452ab5c9987495979d,Undetermined
doi_dedup___::56f3cb33dbe0a6a98231021ba571ba1a,Undetermined
doi_dedup___::5ef2cd146d0a8a93efafbc84bf1225c2,Undetermined
doi_dedup___::60923a8964d7a60caee4d27e5e04be21,Undetermined
doi_dedup___::615198ad89c0182d1cf2c732693f561a,Undetermined
doi_dedup___::64471ab88e2a4e08904f6c85502d32a9,Undetermined
doi_dedup___::64fe323efa01892afe8a47a685577230,Undetermined
doi_dedup___::65f311ef31abd0b7257991d7a27b8c63,Undetermined
doi_dedup___::6728df6a5d2d118430f7574f4bea827d,Undetermined
doi_dedup___::685e8b5a4451ef3fd369bc7149c8b3e1,Undetermined
doi_dedup___::68d66da07a77c3cefbddb865677d9796,Undetermined
doi_dedup___::68de3961a650741baa6684208e041016,Undetermined
doi_dedup___::695e0cb47502b582f5594b47c8171fad,Undetermined
doi_dedup___::69cd986dc6610c71b1d72bd0c51c0b9b,Undetermined
doi_dedup___::6e5c9e6e3c4f41fbd5180239c194f39c,Undetermined
doi_dedup___::6e703b8d837d5c30a64c9372d0d31c04,Undetermined
doi_dedup___::6f384788184a851f1a1d70dbaf6c4e5d,Undetermined
doi_dedup___::704008c395c3cd28a9dcb2d4a972bc22,Undetermined
doi_dedup___::70a63430e9340a7209962577285f8447,Undetermined
doi_dedup___::714451634d443eb73161cf3bda6f3998,Undetermined
doi_dedup___::726c9f72a29820251c74118406f8dc97,Undetermined
doi_dedup___::73802b848e3ee4ef2fe0603599e56974,Undetermined
doi_dedup___::73c05cd19fbe83f8f2844174a9b811e9,Undetermined
doi_dedup___::741886fa33c6a89e77df02307ee8908c,Undetermined
doi_dedup___::7482a33110b7192025a9fe1e64490048,Undetermined
doi_dedup___::77877aadb20d2b206ea63d89d65b739d,Undetermined
doi_dedup___::78a1899e9540d8a45a3bb4ee196894d4,Undetermined
doi_dedup___::78c1f04df76aed464c29480b75cfa51b,Undetermined
doi_dedup___::8647d10bb23c705691f2ae0c21d58144,Undetermined
doi_dedup___::87ce015cafcfa96a85f129b74cdfa9a4,Undetermined
doi_dedup___::8ef1445e205d0a84eccfbc0b0a5c79c7,Undetermined
doi_dedup___::8f2327c07f9d7cb0b2baffbdf918934c,Undetermined
doi_dedup___::9160e5f2d6952781391287536f500775,Undetermined
doi_dedup___::95b5ff250ceaaa36c0e9c2e85fb43acb,Undetermined
doi_dedup___::970dd3379aef6d09964c297bbaa96949,English
doi_dedup___::9b32d4b78bc0984fe95d44133385fed2,Undetermined
doi_dedup___::9c650d49d279b39572d645a8e2beb393,Undetermined
doi_dedup___::9ff06531b14a98c4e70d76b69538ca3d,Undetermined
doi_dedup___::a11733f3742af5c5ba35561f654b8e56,Undetermined
doi_dedup___::a1396eb5cdc971bb5300b65caef89645,Undetermined
doi_dedup___::a237ccb9c0e8993d37f324448fcc7f23,Undetermined
doi_dedup___::a393ffe540f2de83df405f7030ef6b47,Undetermined
doi_dedup___::a5519349bd46b6bcf126455cd3857d37,Undetermined
doi_dedup___::a6048c348e512a7adba514a98a4ef68a,Undetermined
doi_dedup___::ac5987b56d1902835bfedb0ef22b9805,Undetermined
doi_dedup___::acc47474af10ebe5bc4a3e4e57427bb2,Undetermined
doi_dedup___::ad28a566edd6e818ab224ab210ec5ba6,Undetermined
doi_dedup___::afdf10bcfe6352f18ac808ed88754995,Undetermined
doi_dedup___::b5587db8ea175a7e20af2dc2bd740e11,Undetermined
doi_dedup___::b561d029f59457cd4f1e1fb86b538e00,Undetermined
doi_dedup___::b6abcae09012c382b7e889bd9481ce93,Undetermined
doi_dedup___::b7e5d3413c013f5133e4d8a6b6bfc158,Undetermined
doi_dedup___::b8feae29f84c0f255d021f1f5736739c,Undetermined
doi_dedup___::ba1315d75b4f05d360cd977c06036a0b,Undetermined
doi_dedup___::ba3f9edf36ab75f603c3ac32eed8c894,Undetermined
doi_dedup___::bac696419a258a4a6ee62ec8cca4da63,Undetermined
doi_dedup___::bbc9a034aa8585b56813e34b56afbf01,Undetermined
doi_dedup___::bc819909051e7ccd453731bb5b0aa32c,Undetermined
doi_dedup___::bcaad3908256d8b8062ac57ea7d5db09,Undetermined
doi_dedup___::bd5dfcba4c2be69ce91d819935d25f63,Undetermined
doi_dedup___::c0fb0537bfaee62cb5393a8e4e68a212,Undetermined
doi_dedup___::c191c2124446720274cee4d5ecf5e41a,Undetermined
doi_dedup___::c553536818472873d85688929d2d2a84,Undetermined
doi_dedup___::c8f9490a9dfa7d05a9e25fabe6ef6ffe,Undetermined
doi_dedup___::ca0b3e18ee7b1289e59c5b768345eb48,Undetermined
doi_dedup___::cba5745693e0de196769f8376e94e853,Undetermined
doi_dedup___::cfec766e9803a5c2bc0dbf2c4a56fafd,Undetermined
doi_dedup___::d189661ae88301914a3e9e81756a5e83,Undetermined
doi_dedup___::d1de8a684acd6a7204f430f94ba90d19,Undetermined
doi_dedup___::db3133c34e16709418b06eced9c4af40,Undetermined
doi_dedup___::dd0395a4740d25f59d7738fee6b5ef25,Undetermined
doi_dedup___::e2568ef747009ffacf2b2957476c2144,Undetermined
doi_dedup___::e3bea3d1d2d31459199bd18e4897a6f2,Undetermined
doi_dedup___::e6fad339ab2df4554b53a8eab0bf25c8,Undetermined
doi_dedup___::e804217a21c22b2caa01f77ac544dbe7,Undetermined
doi_dedup___::e88a574e7e68864474bb468bc0da8214,Undetermined
doi_dedup___::edc10edee7ec910bd9a6b0cdf22619ec,Undetermined
doi_dedup___::eed644f257c222bc7c5800844f29ba41,Undetermined
doi_dedup___::f058c3591580a487c5b33d4f9e309494,Undetermined
doi_dedup___::f8aca20eb8e0ba95ed982a3d2c7cfeff,Undetermined
doi_dedup___::fb84927186acbc5aa30a0014a03f7e02,Undetermined
doi_dedup___::fccd871bc94c4b6e1ef71d40db1d0ce3,Undetermined
doi_dedup___::fe75da0226770c54842f52dd095fd501,Undetermined
od______1248::03013a36d167545c9304a8c2f595e239,Undetermined
od______1248::0e9329c7ab360dacafcca8e33aa2e9af,Undetermined
od______1248::189ffec3dfdb65c44184637b14162287,Undetermined
od______1248::1e77c5a21182027c48a4a33d18b80ec8,Undetermined
od______1248::24a2d5e5acb8ea2803f88c018d1e8abf,Undetermined
od______1248::2a94b1ca76af6fe035dc39cc6e7374ee,Undetermined
od______1248::31e6a787b9ecea8842c15100a16a01ce,Undetermined
od______1248::40dece56a795025c50499a88b550d943,Undetermined
od______1248::417c4d660c0e5ea92a0a22b0d41e9c35,Undetermined
od______1248::4a8ed70e7d6b26d3907273fed0e44570,Undetermined
od______1248::4ee147bf7d1e582a75445c943a1d034a,Undetermined
od______1248::505a64a1c904a9e36203fd87e6e5b198,Undetermined
od______1248::5645d2c1a9eb8b1b46ebd852054feb78,Undetermined
od______1248::6c25d15da8ed5f988590260b443a4517,Undetermined
od______1248::6f1ea7cdfc912c9cd4c0fda88d00cb99,Undetermined
od______1248::b0dc316a57ba34255c9e2a11a3384cd3,Undetermined
od______1248::b9ef02a0cd4ea51c17c0894796eed73b,Undetermined
od______1248::d6e29bc87162f82b891495213544a831,Undetermined
od______1248::da12e541803eb43da8569242ebf05aa3,Undetermined
od______1248::de8b576fa90da089e0b14b9fbbdf0135,Undetermined
od______1248::e25c20be11679b81ccded06e99e5964d,Undetermined
od______9687::00ae5094392cc4b01ab4585bb2db6616,English
od______9687::1d8e5ba7c4ea5fb28eff121711419bf6,Undetermined
od______9687::9c82c9f7dbaaa46ed7f3e3f46c5af880,English
od______9687::b169f5711c2e6656954a5a480cfd65a2,English
od______9692::fff449ecbdd1b1e1312da7e7935925f6,English
od_______223::6593534030a59cf0435363c884e348df,English
pmid________::486f93c6e965e21cd60e667a43541017,English
doi_________::0e34f8778b6193303c2b976a96fee482,Undetermined
doi_________::49688eaa9a4683b6c16477a0a054659b,Undetermined
doi_________::6ca7c6b056f1916349df08f60c8f4eed,Undetermined
doi_________::7819d5e8a04e1d97e892172bd8900c2f,Undetermined
doi_________::7cab702b339f20defdfd6fd47fcdf7c5,Undetermined
doi_________::82bfd49be86a7ad5d4ba881d1b4d2b00,Undetermined
doi_________::976564f367e8456ed1643bddda6c98d9,Undetermined
doi_________::a262f33a8e487c7a1ff1912a0f466374,Undetermined
doi_________::a631b91cc154e9ab8789782618d8c400,Undetermined
doi_________::acb977058c18c85219d4429e57c1cc3c,Undetermined
doi_________::c38595ab432988252801f1d6af8ec6a1,Undetermined
doi_________::e89a555637ed607857b3fe48af69089c,Undetermined
doi_________::f2f8263b33aac7aeaf34f8fba81138df,English
doi_dedup___::70aac11765e425851fe0f1673ddd65e5,Undetermined
doi_________::1099d003888163b218a009333d78e5d4,Undetermined
doi_________::16050ea8c45dc5df2506077850a22163,Undetermined
doi_________::2763f2f8fcf34f2c5b24842b270a13ec,Undetermined
doi_________::502fdb53cf7fb7a4de88aa67bad87e6f,Undetermined
doi_________::9656198937f713eff923dff629f7b2ff,Undetermined
doi_________::a842f5314c74e23a13b90b9987db8b88,Undetermined
doi_________::bb6b19b997e6b8fe000d1592a76203dd,Undetermined
doi_dedup___::47b7af2b1ea551b5e3922170a8e3463c,Undetermined
doi_dedup___::7af2ac926a7a685a3e9f2f4d99e073c4,Undetermined
doi_________::0b461e8f429274b82e171a41a8f073fb,Undetermined
doi_________::1434ac1be502ec45284e67f2dff6c592,Undetermined
doi_________::568f38250baf6e53f48ed51dfce48a77,English
doi_________::67c689d21beecaa168d3e0b8bcbf93bb,Undetermined
doi_________::983583a69946596ab1619926c9998f09,Undetermined
doi_________::9a928f4f33d8ca4f8294440b97305227,Undetermined
doi_________::a91d0b3184f0ec16db98fd704e0d8b8d,Undetermined
doi_________::c009b9a212c33bc0097ae8e4227d176b,Undetermined
doi_________::e85683fee8b7128dab0cf0f24ee57d45,Undetermined
doi_dedup___::851a9a07d25451f724e156a0349823f7,English
doi_dedup___::b633f41af1721bf06aa9d6836109620f,Undetermined
doi_________::0656440a87d1774da42999dcf5c3e6c7,Undetermined
doi_________::1685068fa910ca9d804366b7dd168162,Undetermined
doi_________::1883bd6fcb1cea35c609e333c665be0b,Undetermined
doi_________::499eecbced8812e9380c1a6a21c6c7e6,Undetermined
