id,keyword
doi_dedup___::59e923136153b043141e260c2976082d,7. clean energy
doi_dedup___::59e923136153b043141e260c2976082d,12. responsible consumption
doi_dedup___::59e923136153b043141e260c2976082d,"models, structural"
doi_dedup___::59e923136153b043141e260c2976082d,13. climate action
doi_dedup___::59e923136153b043141e260c2976082d,biofuels
doi_dedup___::59e923136153b043141e260c2976082d,11. sustainability
doi_dedup___::59e923136153b043141e260c2976082d,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::59e923136153b043141e260c2976082d,european union
doi_dedup___::59e923136153b043141e260c2976082d,carbon footprint
doi_dedup___::59e923136153b043141e260c2976082d,environmental monitoring
doi_dedup___::5c033da5df1972b709bb80e2657589c9,search
doi_dedup___::5c033da5df1972b709bb80e2657589c9,[phys.astr.co]physics [physics]/astrophysics [astro-ph]/cosmology and extra-galactic astrophysics [astro-ph.co]
doi_dedup___::5c033da5df1972b709bb80e2657589c9,[sdu.astr]sciences of the universe [physics]/astrophysics [astro-ph]
doi_dedup___::5c033da5df1972b709bb80e2657589c9,cygnus
doi_dedup___::5c033da5df1972b709bb80e2657589c9,astrophysics (astro-ph)
doi_dedup___::5c033da5df1972b709bb80e2657589c9,0103 physical sciences
doi_dedup___::5c033da5df1972b709bb80e2657589c9,fos: physical sciences
doi_dedup___::5c033da5df1972b709bb80e2657589c9,gamma rays : observations
doi_dedup___::5c033da5df1972b709bb80e2657589c9,energies
doi_dedup___::5c033da5df1972b709bb80e2657589c9,astrophysics
doi_dedup___::5c033da5df1972b709bb80e2657589c9,01 natural sciences
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,sports studies
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,communication
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,4. education
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,elias
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,05 social sciences
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,social habitus
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,media functions
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,social and behavioral sciences
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,power
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,figurations
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,0508 media and communications
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,sociology
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,leisure studies
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,0502 economics and business
doi_dedup___::5c1d0bc780a11e322419d0c78fa5ddd0,sport
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,contemporary art
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,fine arts
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,open data
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,socially engaged art
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,augmented reality
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,tactical media
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,activism
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,digital humanities
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,big data
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,interdisciplinary arts and media
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,performance art
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,11. sustainability
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,new media
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,interventions
doi_dedup___::5d31696869cb3b9fe2e3e40e2d667712,ar
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,adult
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,male
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,computed tomography angiography
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,endovascular procedures
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,middle aged
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,angioscopy
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,prosthesis design
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,aortography
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,aortic aneurysm
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,blood vessel prosthesis
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,aortic dissection
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,blood vessel prosthesis implantation
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,03 medical and health sciences
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,treatment outcome
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,0302 clinical medicine
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,risk factors
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,chronic disease
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,humans
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,female
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,aged
doi_dedup___::5fc51e59d7c599fa598b111942a372b3,retrospective studies
doi_dedup___::604f27a9d99c845d9838957dae0b450a,federative
doi_dedup___::604f27a9d99c845d9838957dae0b450a,0502 economics and business
doi_dedup___::604f27a9d99c845d9838957dae0b450a,05 social sciences
doi_dedup___::604f27a9d99c845d9838957dae0b450a,8. economic growth
doi_dedup___::604f27a9d99c845d9838957dae0b450a,subsidiary
doi_dedup___::604f27a9d99c845d9838957dae0b450a,international business
doi_dedup___::604f27a9d99c845d9838957dae0b450a,strategy
doi_dedup___::604f27a9d99c845d9838957dae0b450a,global factory
doi_dedup___::604f27a9d99c845d9838957dae0b450a,supply chain
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,knowledge management (km)
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,9. industry and infrastructure
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,4. education
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,11. sustainability
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,05 social sciences
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,other
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,0503 education
doi_dedup___::65f0f664f6e9f76f4eee17029918fce8,12. responsible consumption
doi_dedup___::71d1858798e3e9ee6a81d3faafc34d1f,engineering students
doi_dedup___::71d1858798e3e9ee6a81d3faafc34d1f,productivity
doi_dedup___::71d1858798e3e9ee6a81d3faafc34d1f,mathematics in engineering
doi_dedup___::71d1858798e3e9ee6a81d3faafc34d1f,covid-19
doi_dedup___::71d1858798e3e9ee6a81d3faafc34d1f,engineering education
doi_dedup___::71d1858798e3e9ee6a81d3faafc34d1f,drop-out
doi_dedup___::7318e0decdabc1405381998c25b07f53,fos: computer and information sciences
doi_dedup___::7318e0decdabc1405381998c25b07f53,computer science - information theory
doi_dedup___::7318e0decdabc1405381998c25b07f53,information theory (cs.it)
doi_dedup___::7318e0decdabc1405381998c25b07f53,"94b60, 16s34"
doi_dedup___::7318e0decdabc1405381998c25b07f53,mathematics - rings and algebras
doi_dedup___::7318e0decdabc1405381998c25b07f53,02 engineering and technology
doi_dedup___::7318e0decdabc1405381998c25b07f53,0201 civil engineering
doi_dedup___::7318e0decdabc1405381998c25b07f53,rings and algebras (math.ra)
doi_dedup___::7318e0decdabc1405381998c25b07f53,fos: mathematics
doi_dedup___::7318e0decdabc1405381998c25b07f53,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::784783eac3eae7abfd82adeb91765c60,lipopolysaccharides
doi_dedup___::784783eac3eae7abfd82adeb91765c60,0301 basic medicine
doi_dedup___::784783eac3eae7abfd82adeb91765c60,cytoplasm
doi_dedup___::784783eac3eae7abfd82adeb91765c60,staphylococcus aureus
doi_dedup___::784783eac3eae7abfd82adeb91765c60,burkholderia cepacia complex
doi_dedup___::784783eac3eae7abfd82adeb91765c60,macrophages
doi_dedup___::784783eac3eae7abfd82adeb91765c60,jnk mitogen-activated protein kinases
doi_dedup___::784783eac3eae7abfd82adeb91765c60,u937; macrophage; burkholderia multivorans; cenocepacia; pseudomonas; mitogen-activated protein kinase.
doi_dedup___::784783eac3eae7abfd82adeb91765c60,cell line
doi_dedup___::784783eac3eae7abfd82adeb91765c60,03 medical and health sciences
doi_dedup___::784783eac3eae7abfd82adeb91765c60,pseudomonas aeruginosa
doi_dedup___::784783eac3eae7abfd82adeb91765c60,medicine and health sciences
doi_dedup___::784783eac3eae7abfd82adeb91765c60,cytokines
doi_dedup___::784783eac3eae7abfd82adeb91765c60,humans
doi_dedup___::784783eac3eae7abfd82adeb91765c60,signal transduction
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,photo-electrochemical water splitting
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,organic chemistry
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,air pollution; doping; energy and environmental; fundamentals; graphene; hydrogen production; mechanism; photo-induced reactions; photovoltaic; solar energy; sustainable; tutorial review; organic chemistry; physical and theoretical chemistry; catalysis
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,air pollution
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,02 engineering and technology
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,sustainable
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,catalysis
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,fundamental
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,energy and environmental
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,solar energy
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,tio2 nanomaterials
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,photo-induced reaction
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,doping
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,hydrogen production
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,mechanism
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,graphene
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,physical and theoretical chemistry
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,0210 nano-technology
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,photovoltaic
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,tutorial review
doi_dedup___::79546df1e2d2242cc69ce0eb9292e864,fujishima and honda
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,pulsed electric-fields
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,food processing
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,treatment medium ph
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,pef
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,sub-lethal injury
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,0404 agricultural biotechnology
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,innocua
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,thermosonication
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,microorganisms
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,combination
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,milk
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,food chemistry
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,ultrasound
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,04 agricultural and veterinary sciences
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,thermosonication pef escherichia coli pseudomonas fluorescens sub-lethal injury
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,food biotechnology
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,food microbiology
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,escherichia coli
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,pseudomonas fluorescens
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,biofilms
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,listeria-monocytogenes
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,intensity
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,0405 other agricultural sciences
doi_dedup___::7e06be0f296b37ea125adc9bd6063b1b,food science
doi_dedup___::7ed6675c2775fb4f8649bfed212c8010,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::7ed6675c2775fb4f8649bfed212c8010,02 engineering and technology
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,communication
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,media
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,05 social sciences
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,ambivalence
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,communication technology and new media
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,0507 social and economic geography
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,transcendence
doi_dedup___::7f3286247b8818f8b74b2032d3ac8b43,0506 political science
doi_dedup___::814dfae322010c7a82da0f408b9f729a,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::814dfae322010c7a82da0f408b9f729a,02 engineering and technology
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,technology
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,05 social sciences
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,quantity
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,strategy
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,0211 other engineering and technologies
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,surveying
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,02 engineering and technology
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,engineering
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,information
doi_dedup___::83f68d59dd0d8b031cd9c85c762943ac,0502 economics and business
doi_dedup___::85f767997e9e022830f8375102146c30,0103 physical sciences
doi_dedup___::85f767997e9e022830f8375102146c30,01 natural sciences
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,international public health
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,0301 basic medicine
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,medical nutrition
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,sars-cov-2
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,supplementation
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,immunity
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,medical immunology
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,3. good health
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,03 medical and health sciences
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,0302 clinical medicine
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,clinical epidemiology
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,vitamin d
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,covid-19
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,letter to the editor
doi_dedup___::8a3fc7b332f7aff34dade1dfcd23f7f1,dietetics and clinical nutrition
doi_dedup___::8d8bddb9b163f2a97917cdf63d3497cc,03 medical and health sciences
doi_dedup___::8d8bddb9b163f2a97917cdf63d3497cc,0302 clinical medicine
doi_dedup___::8d8bddb9b163f2a97917cdf63d3497cc,0502 economics and business
doi_dedup___::8d8bddb9b163f2a97917cdf63d3497cc,05 social sciences
doi_dedup___::92c5b456ca2c70ea11855d1f402fed29,tk7885-7895
doi_dedup___::92c5b456ca2c70ea11855d1f402fed29,shapley additive explanations
doi_dedup___::92c5b456ca2c70ea11855d1f402fed29,computer engineering. computer hardware
doi_dedup___::92c5b456ca2c70ea11855d1f402fed29,deep reinforcement learning
doi_dedup___::92c5b456ca2c70ea11855d1f402fed29,experience replay
doi_dedup___::92c5b456ca2c70ea11855d1f402fed29,explainable artificial intelligence
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,health promotion
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,men’s health
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,help-seeking
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,articles
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,"awareness, health promotion, help-seeking, men’s health, systematic review, testicular cancer, testicular diseases, testicular self-examination"
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,awareness
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,testicular self-examination
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,testicular cancer
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,3. good health
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,03 medical and health sciences
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,0302 clinical medicine
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,systematic review
doi_dedup___::938f3f7dc2331b0e134b84e33853a63e,testicular diseases
doi_dedup___::9442e66f778ff1f49137a9c727d02d36,0106 biological sciences
doi_dedup___::9442e66f778ff1f49137a9c727d02d36,01 natural sciences
doi_dedup___::9444ffbaa8c2d7ac6baf606cac3bf3fd,internet of things
doi_dedup___::9444ffbaa8c2d7ac6baf606cac3bf3fd,information networks
doi_dedup___::9444ffbaa8c2d7ac6baf606cac3bf3fd,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::9444ffbaa8c2d7ac6baf606cac3bf3fd,02 engineering and technology
doi_dedup___::9444ffbaa8c2d7ac6baf606cac3bf3fd,computer networks
doi_dedup___::9444ffbaa8c2d7ac6baf606cac3bf3fd,software research institute ait
doi_dedup___::945603140c621477df453d5b67915b40,humans
doi_dedup___::945603140c621477df453d5b67915b40,mass screening
doi_dedup___::945603140c621477df453d5b67915b40,female
doi_dedup___::945603140c621477df453d5b67915b40,breast neoplasms
doi_dedup___::945603140c621477df453d5b67915b40,breast
doi_dedup___::945603140c621477df453d5b67915b40,"ultrasonography, mammary"
doi_dedup___::945603140c621477df453d5b67915b40,early detection of cancer
doi_dedup___::945603140c621477df453d5b67915b40,breast density
doi_dedup___::945603140c621477df453d5b67915b40,mammography
doi_dedup___::95fbb99d0f0ea62cfb25f8a766f9679a,management sciences and quantitative methods
doi_dedup___::95fbb99d0f0ea62cfb25f8a766f9679a,marketing
doi_dedup___::95fbb99d0f0ea62cfb25f8a766f9679a,accounting
doi_dedup___::95fbb99d0f0ea62cfb25f8a766f9679a,0502 economics and business
doi_dedup___::95fbb99d0f0ea62cfb25f8a766f9679a,05 social sciences
doi_dedup___::95fbb99d0f0ea62cfb25f8a766f9679a,banking; data envelopment analysis
doi_dedup___::95fbb99d0f0ea62cfb25f8a766f9679a,"business administration, management, and operations"
doi_dedup___::96355a727ec4e05523e62a6548484330,"membrane potential, mitochondrial"
doi_dedup___::96355a727ec4e05523e62a6548484330,0301 basic medicine
doi_dedup___::96355a727ec4e05523e62a6548484330,hepg2
doi_dedup___::96355a727ec4e05523e62a6548484330,0303 health sciences
doi_dedup___::96355a727ec4e05523e62a6548484330,tecnologia de alimentos
doi_dedup___::96355a727ec4e05523e62a6548484330,cell survival
doi_dedup___::96355a727ec4e05523e62a6548484330,cytotoxicity
doi_dedup___::96355a727ec4e05523e62a6548484330,silica
doi_dedup___::96355a727ec4e05523e62a6548484330,apoptosis
doi_dedup___::96355a727ec4e05523e62a6548484330,hep g2 cells
doi_dedup___::96355a727ec4e05523e62a6548484330,mesoporous microparticles
doi_dedup___::96355a727ec4e05523e62a6548484330,silicon dioxide
doi_dedup___::96355a727ec4e05523e62a6548484330,toxicology
doi_dedup___::96355a727ec4e05523e62a6548484330,thymol
doi_dedup___::96355a727ec4e05523e62a6548484330,essential oil components
doi_dedup___::96355a727ec4e05523e62a6548484330,mitochondria
doi_dedup___::96355a727ec4e05523e62a6548484330,oxidative stress
doi_dedup___::96355a727ec4e05523e62a6548484330,03 medical and health sciences
doi_dedup___::96355a727ec4e05523e62a6548484330,cymenes
doi_dedup___::96355a727ec4e05523e62a6548484330,humans
doi_dedup___::96355a727ec4e05523e62a6548484330,lipid peroxidation
doi_dedup___::96355a727ec4e05523e62a6548484330,reactive oxygen species
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,edger
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,0301 basic medicine
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,lcsh:qh426-470
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,statistical modeling
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,0206 medical engineering
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,02 engineering and technology
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,qh426-470
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,data-driven
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,lcsh:genetics
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,transcriptomics
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,03 medical and health sciences
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,differential expression analysis
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,genetics
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,rna-seq
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,technology report
doi_dedup___::96c147aa8f7c55c8254f63e424aeb8dc,differential gene expression
doi_dedup___::985d04ac9992529093397f799e786833,frequency bands
doi_dedup___::985d04ac9992529093397f799e786833,spectral topographic maps
doi_dedup___::985d04ac9992529093397f799e786833,and neural networks.
doi_dedup___::985d04ac9992529093397f799e786833,deep learning
doi_dedup___::985d04ac9992529093397f799e786833,electroencephalography
doi_dedup___::985d04ac9992529093397f799e786833,02 engineering and technology
doi_dedup___::985d04ac9992529093397f799e786833,electrical and computer engineering
doi_dedup___::985d04ac9992529093397f799e786833,tk1-9971
doi_dedup___::985d04ac9992529093397f799e786833,latent space
doi_dedup___::985d04ac9992529093397f799e786833,convolutional variational autoencoder
doi_dedup___::985d04ac9992529093397f799e786833,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::985d04ac9992529093397f799e786833,electrical engineering. electronics. nuclear engineering
doi_dedup___::9c86d790374d7dc134debd3a4e0aa018,03 medical and health sciences
doi_dedup___::9c86d790374d7dc134debd3a4e0aa018,0502 economics and business
doi_dedup___::9c86d790374d7dc134debd3a4e0aa018,05 social sciences
doi_dedup___::9c86d790374d7dc134debd3a4e0aa018,0305 other medical science
doi_dedup___::9d4dae5d8a5a75103f34139efdfbcd4a,03 medical and health sciences
doi_dedup___::9d4dae5d8a5a75103f34139efdfbcd4a,0302 clinical medicine
doi_dedup___::9d4dae5d8a5a75103f34139efdfbcd4a,intergenerational learning
doi_dedup___::9d4dae5d8a5a75103f34139efdfbcd4a,05 social sciences
doi_dedup___::9d4dae5d8a5a75103f34139efdfbcd4a,social and behavioral sciences
doi_dedup___::9d4dae5d8a5a75103f34139efdfbcd4a,0503 education
doi_dedup___::9d7750a2e8346cf4986a889db733df73,4. education
doi_dedup___::9d7750a2e8346cf4986a889db733df73,05 social sciences
doi_dedup___::9d7750a2e8346cf4986a889db733df73,theory and practice of education
doi_dedup___::9d7750a2e8346cf4986a889db733df73,adult learning
doi_dedup___::9d7750a2e8346cf4986a889db733df73,lcsh:lb5-3640
doi_dedup___::9d7750a2e8346cf4986a889db733df73,education
doi_dedup___::9d7750a2e8346cf4986a889db733df73,lcsh:theory and practice of education
doi_dedup___::9d7750a2e8346cf4986a889db733df73,0504 sociology
doi_dedup___::9d7750a2e8346cf4986a889db733df73,life-long learning
doi_dedup___::9d7750a2e8346cf4986a889db733df73,women
doi_dedup___::9d7750a2e8346cf4986a889db733df73,0503 education
doi_dedup___::9d7750a2e8346cf4986a889db733df73,lb5-3640
doi_dedup___::9d7750a2e8346cf4986a889db733df73,mature students
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,0301 basic medicine
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,fish diseases
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,0303 health sciences
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,03 medical and health sciences
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,carps
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,animals
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,herpesviridae infections
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,herpesvirus vaccines
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,herpesviridae
doi_dedup___::a23830dd0deb6515fb116cbfb48c0868,3. good health
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,speech quality model
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,science
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,02 engineering and technology
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,clip
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,01 natural sciences
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,chop
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,03 medical and health sciences
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,0103 physical sciences
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,digital communications and networking
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,he1-9990
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,voip
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,ta1001-1280
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,q
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,transportation engineering
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,signal processing
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,0305 other medical science
doi_dedup___::a2dce28b95b41fec4478a64ca7fccf26,transportation and communications
doi_dedup___::a3c7a9d9137963a5927c09e4c5916fe1,05 social sciences
doi_dedup___::a3c7a9d9137963a5927c09e4c5916fe1,0505 law
doi_dedup___::a3c7a9d9137963a5927c09e4c5916fe1,0506 political science
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,0106 biological sciences
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,food chain
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,environmental exposure
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,seaweed
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,01 natural sciences
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,diet
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,"metals, heavy"
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,animals
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,herbivory
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,"water pollutants, chemical"
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,strongylocentrotus
doi_dedup___::a3e8b4ab6c9d8225219e98b1362b6f16,0105 earth and related environmental sciences
doi_dedup___::a540b0fc9d0e7409bed62b767eb652be,03 medical and health sciences
doi_dedup___::a540b0fc9d0e7409bed62b767eb652be,0302 clinical medicine
doi_dedup___::a540b0fc9d0e7409bed62b767eb652be,0305 other medical science
doi_dedup___::a5dc08de1209af05814c912914be3c15,13. climate action
